Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item
ORD03498,Mark Brown,Female,32,Laptop,Delhi,Home Decor,Evening,Debit Card,2023-11-29,Wednesday,13122.27,2260.88,No
ORD03499,Hunter Smith,Female,41,Mobile,Mumbai,Footwear,Afternoon,Net Banking,2023-10-16,Monday,15321.1,4728.71,Yes
ORD03500,William Foster,Male,40,Mobile,Hyderabad,Accessories,Night,Cash on Delivery,2025-04-02,Wednesday,18648.72,2561.5,No
ORD03501,Courtney Benjamin,Female,32,Mobile,Bangalore,Clothing,Afternoon,Cash on Delivery,2023-11-15,Wednesday,18901.69,6874.89,Yes
ORD03502,Hunter Arnold,Male,47,Mobile,Pune,Clothing,Night,Debit Card,2023-12-26,Tuesday,4131.65,1602.72,Yes
ORD03503,Jeffrey Sweeney,Male,20,Mobile,Pune,Clothing,Night,Credit Card,2024-06-18,Tuesday,634.66,229.63,No
ORD03504,Krista Spears,Male,59,Mobile,Bangalore,Electronics,Afternoon,Net Banking,2024-06-08,Saturday,717.24,99.61,Yes
ORD03505,Cheryl Haynes,Male,25,Tablet,Kolkata,Books,Afternoon,Cash on Delivery,2024-07-05,Friday,5978.15,1371.27,Yes
ORD03506,Linda Price,Male,41,Tablet,Hyderabad,Books,Morning,UPI,2025-05-30,Friday,9562.43,2371.0,No
ORD03507,Michelle Gonzales,Male,48,Laptop,Chennai,Accessories,Night,Cash on Delivery,2024-09-06,Friday,822.97,403.06,No
ORD03508,Steven Golden,Female,41,Tablet,Bangalore,Footwear,Evening,Debit Card,2024-01-13,Saturday,2369.25,640.31,Yes
ORD03509,John Carter,Female,57,Tablet,Mumbai,Home Decor,Evening,Credit Card,2024-10-10,Thursday,6802.57,2523.62,No
ORD03510,Kimberly Charles,Male,59,Tablet,Hyderabad,Books,Evening,Cash on Delivery,2023-10-20,Friday,4481.48,1687.83,Yes
ORD03511,Kelly Bishop,Male,58,Tablet,Delhi,Clothing,Night,Cash on Delivery,2024-02-07,Wednesday,18248.48,4761.71,Yes
ORD03512,Joseph Jones,Male,23,Tablet,Bangalore,Electronics,Afternoon,Debit Card,2024-04-02,Tuesday,2344.76,655.16,No
ORD03513,Elizabeth Jones,Female,41,Mobile,Kolkata,Accessories,Morning,Debit Card,2023-09-10,Sunday,6966.63,1590.17,No
ORD03514,Scott Silva IV,Female,58,Tablet,Pune,Electronics,Night,Net Banking,2024-12-28,Saturday,4851.5,892.43,No
ORD03515,Derrick Johnson,Female,23,Laptop,Pune,Books,Night,Debit Card,2023-09-23,Saturday,3275.35,1023.9,Yes
ORD03516,Stephen Mcdonald,Male,32,Tablet,Bangalore,Clothing,Evening,Debit Card,2023-10-09,Monday,17202.07,3810.43,Yes
ORD03517,Marissa Gregory,Male,38,Laptop,Chennai,Home Decor,Afternoon,Net Banking,2025-03-29,Saturday,6251.65,1923.9,No
ORD03518,Michael Gaines,Male,56,Tablet,Bangalore,Books,Evening,Cash on Delivery,2024-02-09,Friday,6136.09,861.99,No
ORD03519,Jessica Cannon,Female,36,Laptop,Bangalore,Home Decor,Evening,Debit Card,2024-12-19,Thursday,1952.49,148.77,No
ORD03520,Allison Wade,Male,20,Mobile,Mumbai,Accessories,Morning,Credit Card,2025-02-08,Saturday,13412.64,5114.72,No
ORD03521,Tina Cline,Male,42,Tablet,Hyderabad,Clothing,Afternoon,UPI,2024-07-06,Saturday,14848.69,5131.19,No
ORD03522,Monica Diaz,Male,29,Mobile,Kolkata,Clothing,Evening,Cash on Delivery,2025-04-28,Monday,9314.34,2830.87,Yes
ORD03523,Richard Greene,Female,60,Laptop,Delhi,Electronics,Morning,Credit Card,2025-06-25,Wednesday,12262.56,2281.62,No
ORD03524,Eric Thompson,Female,19,Tablet,Hyderabad,Clothing,Afternoon,Net Banking,2024-04-04,Thursday,6536.06,3044.42,No
ORD03525,Christopher Cole,Male,60,Laptop,Chennai,Footwear,Evening,UPI,2025-06-25,Wednesday,2281.63,1132.31,Yes
ORD03526,Linda Williams,Male,56,Mobile,Hyderabad,Electronics,Night,UPI,2024-07-02,Tuesday,18348.19,7284.66,No
ORD03527,Evan Nguyen,Male,18,Laptop,Bangalore,Home Decor,Afternoon,UPI,2025-03-08,Saturday,8660.1,4179.49,No
ORD03528,Stephen Burke,Female,49,Mobile,Kolkata,Clothing,Night,Cash on Delivery,2024-12-14,Saturday,17702.57,6813.54,No
ORD03529,Margaret Benjamin,Male,50,Tablet,Delhi,Accessories,Evening,Net Banking,2025-05-11,Sunday,9016.49,4177.12,Yes
ORD03530,Wendy Jones,Male,46,Tablet,Pune,Footwear,Night,Net Banking,2024-01-11,Thursday,2266.13,652.42,Yes
ORD03531,Sheri Miller,Female,35,Mobile,Pune,Footwear,Evening,Credit Card,2024-12-11,Wednesday,12321.49,2852.11,No
ORD03532,Stacey White,Male,50,Mobile,Hyderabad,Clothing,Evening,Credit Card,2024-09-04,Wednesday,3421.04,240.45,No
ORD03533,Willie Wilson,Female,43,Tablet,Kolkata,Clothing,Evening,Debit Card,2024-11-03,Sunday,6314.32,2801.6,No
ORD03534,Sarah Novak,Female,51,Laptop,Chennai,Footwear,Afternoon,Credit Card,2024-09-13,Friday,4139.96,397.25,No
ORD03535,Marcus Davidson,Female,20,Mobile,Chennai,Home Decor,Morning,Credit Card,2023-10-18,Wednesday,10661.7,749.02,No
ORD03536,Jennifer Combs,Female,44,Tablet,Bangalore,Home Decor,Night,Credit Card,2025-06-03,Tuesday,18141.85,5702.57,Yes
ORD03537,Kelly Wyatt,Male,48,Laptop,Bangalore,Home Decor,Evening,Net Banking,2024-08-05,Monday,8891.1,4101.49,Yes
ORD03538,Amy Kaiser,Male,45,Mobile,Mumbai,Clothing,Morning,UPI,2024-12-19,Thursday,1363.45,531.13,No
ORD03539,Robert Anderson,Female,40,Tablet,Pune,Home Decor,Morning,Cash on Delivery,2025-02-01,Saturday,18107.35,1267.27,No
ORD03540,Brian Wells,Male,38,Tablet,Chennai,Clothing,Afternoon,Debit Card,2024-06-23,Sunday,7769.73,3343.25,No
ORD03541,Christopher Vaughn,Female,18,Mobile,Pune,Clothing,Evening,UPI,2023-09-24,Sunday,15109.56,5966.6,Yes
ORD03542,Cheryl Richards,Male,55,Laptop,Pune,Home Decor,Afternoon,Cash on Delivery,2025-01-13,Monday,725.45,359.96,Yes
ORD03543,Jason Alexander,Male,29,Laptop,Pune,Footwear,Night,Credit Card,2023-09-26,Tuesday,19280.62,1767.82,No
ORD03544,Jeff Palmer,Male,42,Tablet,Kolkata,Electronics,Evening,Cash on Delivery,2024-03-04,Monday,11579.98,3593.03,Yes
ORD03545,Brandon Cooley,Female,58,Tablet,Bangalore,Electronics,Evening,UPI,2025-05-13,Tuesday,2855.88,264.74,Yes
ORD03546,Stephanie Medina,Female,52,Laptop,Delhi,Books,Night,Net Banking,2024-07-31,Wednesday,1997.66,106.88,Yes
ORD03547,Melissa Diaz,Female,57,Mobile,Chennai,Clothing,Afternoon,Cash on Delivery,2025-04-25,Friday,18189.86,8720.21,No
ORD03548,Michael Stewart,Male,49,Tablet,Delhi,Books,Night,Credit Card,2024-04-04,Thursday,3497.12,1104.9,Yes
ORD03549,Tammy Gibson,Male,22,Mobile,Bangalore,Books,Evening,Debit Card,2024-10-11,Friday,19253.55,1327.36,No
ORD03550,Joseph Perry,Male,60,Mobile,Pune,Clothing,Night,Credit Card,2024-12-13,Friday,18744.86,4911.77,No
ORD03551,John James,Female,42,Mobile,Kolkata,Home Decor,Evening,Cash on Delivery,2024-03-14,Thursday,634.65,145.81,Yes
ORD03552,Joseph Kim,Male,44,Tablet,Mumbai,Accessories,Morning,Debit Card,2025-05-01,Thursday,18378.58,9145.27,No
ORD03553,Andrew Fritz,Male,45,Laptop,Hyderabad,Accessories,Morning,Debit Card,2024-02-22,Thursday,2648.26,793.06,Yes
ORD03554,Anthony Scott,Male,52,Mobile,Delhi,Accessories,Afternoon,Debit Card,2024-09-03,Tuesday,17558.63,5733.97,Yes
ORD03555,Alan Shannon,Male,21,Mobile,Bangalore,Footwear,Night,Cash on Delivery,2025-06-22,Sunday,14552.54,1616.0,No
ORD03556,Scott Thomas,Male,32,Mobile,Pune,Footwear,Evening,Cash on Delivery,2023-08-31,Thursday,8894.26,3078.73,Yes
ORD03557,Alexander Hart,Male,55,Tablet,Hyderabad,Accessories,Morning,Cash on Delivery,2024-11-05,Tuesday,15374.8,6720.02,Yes
ORD03558,Sally Juarez,Female,40,Mobile,Bangalore,Clothing,Morning,Credit Card,2023-07-20,Thursday,3249.14,234.03,Yes
ORD03559,David Hicks,Female,18,Tablet,Delhi,Home Decor,Evening,Credit Card,2025-06-18,Wednesday,18857.78,8495.06,Yes
ORD03560,Christopher Mendoza,Female,34,Tablet,Pune,Home Decor,Morning,Cash on Delivery,2025-05-26,Monday,14178.65,5122.84,No
ORD03561,Frank Dawson,Male,34,Mobile,Pune,Books,Afternoon,UPI,2025-05-20,Tuesday,8784.62,1726.68,No
ORD03562,Diane Jimenez,Female,19,Laptop,Delhi,Books,Evening,Cash on Delivery,2025-02-05,Wednesday,1177.26,497.35,No
ORD03563,Donna Clark,Female,39,Laptop,Hyderabad,Books,Afternoon,Cash on Delivery,2024-02-29,Thursday,12934.72,5970.0,No
ORD03564,Matthew David,Male,49,Laptop,Mumbai,Books,Evening,Credit Card,2024-02-25,Sunday,6448.46,2252.58,Yes
ORD03565,Cindy Gray,Female,57,Laptop,Hyderabad,Accessories,Night,Net Banking,2025-03-20,Thursday,3993.26,1723.44,No
ORD03566,Andrew Newton,Female,43,Laptop,Chennai,Electronics,Evening,Debit Card,2024-04-11,Thursday,1375.48,310.63,No
ORD03567,Summer Ingram,Female,26,Tablet,Kolkata,Home Decor,Morning,Net Banking,2025-03-23,Sunday,19789.96,6976.62,No
ORD03568,Philip Rowland,Female,55,Mobile,Mumbai,Accessories,Night,Debit Card,2025-01-16,Thursday,12370.63,3101.26,No
ORD03569,Jillian Gomez,Male,25,Laptop,Hyderabad,Clothing,Night,Net Banking,2024-05-10,Friday,653.62,88.46,Yes
ORD03570,Kevin Richardson,Female,43,Tablet,Chennai,Accessories,Night,Net Banking,2024-01-19,Friday,13184.1,1400.43,No
ORD03571,Megan Wheeler,Female,28,Laptop,Kolkata,Home Decor,Evening,Credit Card,2023-10-09,Monday,3583.67,1625.48,No
ORD03572,Ms. Sara Mcintosh DDS,Male,31,Mobile,Kolkata,Clothing,Evening,Debit Card,2025-04-13,Sunday,5833.57,2814.47,No
ORD03573,Steven Campbell,Male,39,Tablet,Hyderabad,Electronics,Morning,Cash on Delivery,2024-08-29,Thursday,6760.07,2883.93,No
ORD03574,Sue Simon,Female,22,Laptop,Mumbai,Electronics,Evening,Credit Card,2025-01-06,Monday,7119.84,837.22,No
ORD03575,Benjamin Anderson,Male,39,Mobile,Pune,Electronics,Afternoon,Credit Card,2024-03-15,Friday,10543.19,2289.56,No
ORD03576,Jacob Hill,Male,39,Tablet,Pune,Books,Afternoon,UPI,2024-10-18,Friday,13445.69,2137.73,Yes
ORD03577,Dwayne Becker,Male,18,Tablet,Delhi,Clothing,Evening,UPI,2023-09-22,Friday,17837.57,2707.73,Yes
ORD03578,Tommy Francis,Female,59,Mobile,Bangalore,Electronics,Night,Cash on Delivery,2025-04-20,Sunday,4837.69,1754.15,Yes
ORD03579,Joshua Stevens,Female,48,Tablet,Pune,Books,Afternoon,UPI,2024-06-09,Sunday,1380.08,161.28,Yes
ORD03580,Brandon Johnson,Female,51,Mobile,Mumbai,Electronics,Afternoon,Net Banking,2024-10-10,Thursday,12642.82,3851.41,Yes
ORD03581,Paul Gregory,Male,59,Mobile,Delhi,Accessories,Night,Debit Card,2023-10-28,Saturday,17299.55,2130.98,No
ORD03582,James Santiago,Female,47,Tablet,Pune,Books,Night,Debit Card,2025-03-14,Friday,13746.01,2924.19,No
ORD03583,Austin Henry,Female,36,Laptop,Pune,Clothing,Night,Debit Card,2024-09-14,Saturday,15461.27,2863.87,Yes
ORD03584,Rachel Moody,Male,49,Tablet,Mumbai,Footwear,Evening,UPI,2025-03-21,Friday,15083.11,1624.72,No
ORD03585,Amy Greene,Male,38,Mobile,Delhi,Home Decor,Afternoon,Cash on Delivery,2024-01-08,Monday,992.22,70.18,Yes
ORD03586,Matthew Grant II,Female,39,Laptop,Mumbai,Books,Afternoon,Cash on Delivery,2025-04-24,Thursday,19262.58,2339.96,No
ORD03587,Laurie King,Female,43,Laptop,Hyderabad,Home Decor,Night,Credit Card,2025-03-19,Wednesday,10879.4,3189.31,No
ORD03588,Justin Buck,Female,38,Tablet,Kolkata,Books,Night,Credit Card,2024-06-13,Thursday,14597.7,1579.79,No
ORD03589,Catherine Reyes,Female,31,Mobile,Kolkata,Clothing,Night,Cash on Delivery,2023-07-23,Sunday,7518.2,1017.3,No
ORD03590,Melanie Durham,Male,43,Mobile,Delhi,Accessories,Morning,Net Banking,2023-11-14,Tuesday,16907.24,6261.47,Yes
ORD03591,Marissa Baker,Female,34,Mobile,Delhi,Accessories,Morning,Credit Card,2025-03-04,Tuesday,16202.75,1405.24,No
ORD03592,Benjamin Garner,Female,27,Tablet,Pune,Books,Night,UPI,2023-12-16,Saturday,7374.28,1899.71,No
ORD03593,Michael Hoover,Male,31,Mobile,Chennai,Books,Night,Credit Card,2024-09-02,Monday,16310.09,5832.27,No
ORD03594,Daniel Reed,Male,32,Mobile,Bangalore,Books,Night,Debit Card,2023-11-13,Monday,12633.31,5418.43,No
ORD03595,Gary Smith,Male,23,Mobile,Pune,Electronics,Afternoon,UPI,2024-05-28,Tuesday,4912.59,912.21,No
ORD03596,Luis Nelson,Female,52,Tablet,Bangalore,Books,Night,Credit Card,2024-07-05,Friday,14806.4,4228.29,Yes
ORD03597,Cory Pennington,Female,50,Laptop,Delhi,Accessories,Afternoon,Credit Card,2024-04-17,Wednesday,7643.94,2414.29,No
ORD03598,Dylan Bell,Female,31,Laptop,Hyderabad,Clothing,Afternoon,Net Banking,2024-12-17,Tuesday,18108.94,5659.35,Yes
ORD03599,John Waters,Male,31,Mobile,Mumbai,Clothing,Afternoon,Debit Card,2024-04-16,Tuesday,17483.4,3403.53,Yes
ORD03600,Reginald Gutierrez,Female,18,Laptop,Hyderabad,Clothing,Morning,UPI,2024-01-12,Friday,14770.8,6577.0,Yes
ORD03601,Tiffany Estrada,Female,53,Laptop,Bangalore,Home Decor,Night,Net Banking,2025-06-18,Wednesday,5488.85,1408.27,Yes
ORD03602,Christopher Hill,Female,42,Laptop,Pune,Footwear,Night,Credit Card,2024-01-19,Friday,572.77,277.87,No
ORD03603,Kirk Scott,Male,28,Tablet,Pune,Clothing,Morning,Debit Card,2024-04-13,Saturday,15855.15,5394.85,Yes
ORD03604,William Hoffman,Male,55,Mobile,Pune,Books,Night,Cash on Delivery,2024-05-23,Thursday,3718.14,1115.51,No
ORD03605,Jennifer Chung,Female,26,Laptop,Bangalore,Accessories,Afternoon,Cash on Delivery,2025-05-16,Friday,4516.81,1954.51,No
ORD03606,Jacqueline Smith,Female,59,Tablet,Pune,Home Decor,Afternoon,Credit Card,2025-06-14,Saturday,18052.61,4159.3,No
ORD03607,Mark Jackson,Male,35,Tablet,Bangalore,Clothing,Morning,Debit Card,2023-10-12,Thursday,4446.5,1529.79,No
ORD03608,Jennifer Roman,Male,39,Tablet,Pune,Accessories,Evening,Cash on Delivery,2023-11-08,Wednesday,17626.49,5342.41,Yes
ORD03609,Amanda Frey,Female,45,Laptop,Delhi,Clothing,Evening,Debit Card,2024-06-20,Thursday,2807.86,1243.36,Yes
ORD03610,Jason Johnson,Female,53,Tablet,Delhi,Home Decor,Morning,UPI,2024-05-02,Thursday,11402.67,4294.55,Yes
ORD03611,David Cobb,Female,34,Tablet,Chennai,Electronics,Morning,Net Banking,2025-02-23,Sunday,14668.92,4557.97,No
ORD03612,Alexis Smith,Female,54,Laptop,Mumbai,Electronics,Afternoon,Net Banking,2023-09-29,Friday,11689.26,1622.47,Yes
ORD03613,Christopher Mullins,Male,44,Mobile,Kolkata,Home Decor,Evening,Cash on Delivery,2025-04-07,Monday,10182.62,2749.18,No
ORD03614,Joshua Douglas,Female,51,Laptop,Hyderabad,Home Decor,Evening,Cash on Delivery,2023-12-17,Sunday,4587.19,1856.62,No
ORD03615,Roberta Chen,Male,31,Laptop,Delhi,Home Decor,Evening,Cash on Delivery,2024-12-25,Wednesday,1922.99,395.6,Yes
ORD03616,Jeanne Cox,Female,29,Laptop,Pune,Home Decor,Afternoon,Debit Card,2023-11-01,Wednesday,4409.44,1424.78,No
ORD03617,Philip Moore,Female,25,Laptop,Pune,Electronics,Morning,Credit Card,2023-11-02,Thursday,1962.42,295.88,Yes
ORD03618,Michael Brown,Female,37,Tablet,Delhi,Footwear,Evening,Debit Card,2023-10-23,Monday,15112.98,3562.34,No
ORD03619,Kimberly Powell,Female,57,Mobile,Pune,Electronics,Evening,Cash on Delivery,2025-06-05,Thursday,12272.32,1094.25,No
ORD03620,Amy Lee,Male,42,Laptop,Pune,Home Decor,Morning,UPI,2025-01-11,Saturday,16865.29,8286.7,Yes
ORD03621,Johnny Elliott,Female,48,Mobile,Chennai,Accessories,Morning,Net Banking,2024-06-03,Monday,9356.69,4419.85,No
ORD03622,James Wilcox,Female,60,Mobile,Hyderabad,Home Decor,Afternoon,Credit Card,2024-07-04,Thursday,11888.65,2704.45,Yes
ORD03623,Michael Smith,Male,30,Laptop,Mumbai,Home Decor,Evening,Debit Card,2024-12-09,Monday,13655.22,1033.85,No
ORD03624,Dana Ball,Female,28,Laptop,Bangalore,Books,Night,Credit Card,2024-05-16,Thursday,13459.17,5233.12,No
ORD03625,Laura Keith,Female,46,Tablet,Mumbai,Clothing,Night,Net Banking,2023-07-30,Sunday,638.7,65.17,No
ORD03626,Alison Kennedy,Female,57,Mobile,Pune,Home Decor,Night,Debit Card,2024-06-07,Friday,12694.33,1679.45,No
ORD03627,Jason Garner,Male,55,Laptop,Chennai,Footwear,Night,Cash on Delivery,2024-06-30,Sunday,11260.58,3279.29,No
ORD03628,Claire Michael,Male,20,Tablet,Bangalore,Accessories,Night,Debit Card,2024-09-11,Wednesday,18864.4,5195.81,No
ORD03629,Leslie Perez,Female,31,Tablet,Mumbai,Home Decor,Evening,UPI,2025-01-02,Thursday,17732.31,1294.05,No
ORD03630,Phillip Johnson,Male,27,Laptop,Hyderabad,Home Decor,Night,UPI,2024-08-01,Thursday,12093.3,5004.38,No
ORD03631,Thomas Price,Female,51,Laptop,Kolkata,Accessories,Night,Net Banking,2023-11-21,Tuesday,12570.9,5263.05,No
ORD03632,Thomas Gonzalez,Female,23,Laptop,Bangalore,Accessories,Afternoon,UPI,2024-02-11,Sunday,17146.54,7856.65,No
ORD03633,Alexis Dillon,Male,58,Mobile,Bangalore,Electronics,Evening,Debit Card,2025-04-21,Monday,9132.33,1153.81,Yes
ORD03634,Belinda Edwards,Female,51,Tablet,Hyderabad,Footwear,Afternoon,Cash on Delivery,2024-10-31,Thursday,5544.62,2466.74,Yes
ORD03635,Ashley Craig,Female,40,Laptop,Chennai,Electronics,Night,Cash on Delivery,2024-12-22,Sunday,642.18,98.45,Yes
ORD03636,Austin Ross,Male,52,Laptop,Hyderabad,Books,Afternoon,Debit Card,2023-11-12,Sunday,14571.5,1521.11,No
ORD03637,Jimmy Morse,Female,37,Tablet,Chennai,Electronics,Evening,Credit Card,2024-10-27,Sunday,9757.01,2501.4,Yes
ORD03638,Levi Robinson,Female,23,Laptop,Delhi,Accessories,Night,Debit Card,2024-01-17,Wednesday,3945.22,1953.85,No
ORD03639,Ashley Carpenter MD,Male,38,Mobile,Delhi,Accessories,Afternoon,Net Banking,2023-10-03,Tuesday,7538.8,1158.77,No
ORD03640,Julie George,Female,31,Mobile,Bangalore,Home Decor,Night,UPI,2024-08-29,Thursday,13130.52,2231.07,No
ORD03641,Benjamin Faulkner,Female,20,Mobile,Mumbai,Clothing,Night,Debit Card,2025-01-24,Friday,16533.6,5070.35,No
ORD03642,Patricia Smith,Female,25,Laptop,Chennai,Clothing,Morning,Cash on Delivery,2024-07-11,Thursday,6031.7,2515.66,Yes
ORD03643,Curtis Montoya,Male,19,Mobile,Kolkata,Home Decor,Night,Credit Card,2025-05-27,Tuesday,9917.31,2875.96,No
ORD03644,Hannah White,Male,43,Laptop,Chennai,Footwear,Night,Net Banking,2025-05-29,Thursday,11532.74,3012.35,Yes
ORD03645,Sean Li,Male,19,Laptop,Delhi,Footwear,Evening,Debit Card,2024-06-25,Tuesday,17844.21,4483.08,No
ORD03646,Jaime Benton,Female,48,Tablet,Chennai,Clothing,Evening,Credit Card,2024-02-15,Thursday,18943.82,8715.64,Yes
ORD03647,Patrick Hansen,Female,20,Mobile,Pune,Home Decor,Morning,Net Banking,2023-11-23,Thursday,17283.99,4522.65,No
ORD03648,Tracey Hill,Female,21,Laptop,Delhi,Accessories,Morning,Debit Card,2024-02-22,Thursday,12194.43,1922.09,No
ORD03649,Mr. Jeffrey Jones,Male,31,Tablet,Delhi,Clothing,Afternoon,Net Banking,2024-04-19,Friday,9503.55,2031.5,No
ORD03650,Johnny Sanford,Male,31,Mobile,Hyderabad,Home Decor,Night,Credit Card,2023-08-18,Friday,7022.09,2542.28,Yes
ORD03651,Donna Anderson,Female,55,Mobile,Pune,Electronics,Night,UPI,2025-03-18,Tuesday,2822.56,179.18,No
ORD03652,Melissa Powell,Female,20,Laptop,Delhi,Home Decor,Afternoon,Cash on Delivery,2024-08-27,Tuesday,13774.24,2556.85,No
ORD03653,Duane Scott,Male,18,Mobile,Bangalore,Books,Evening,Net Banking,2024-05-25,Saturday,4654.8,2180.14,No
ORD03654,Marvin Conner,Female,18,Laptop,Bangalore,Books,Afternoon,Net Banking,2025-03-04,Tuesday,4101.7,311.69,Yes
ORD03655,April Goodman,Male,25,Laptop,Chennai,Books,Afternoon,Net Banking,2025-05-17,Saturday,16169.98,2673.67,Yes
ORD03656,Howard Baker,Female,49,Tablet,Chennai,Footwear,Evening,UPI,2024-05-12,Sunday,19880.02,8944.83,No
ORD03657,Lee Ellison,Male,19,Mobile,Mumbai,Accessories,Morning,Net Banking,2023-10-24,Tuesday,12713.5,2762.44,Yes
ORD03658,Taylor Wood,Female,27,Laptop,Chennai,Books,Morning,Credit Card,2024-08-14,Wednesday,14992.73,1822.05,Yes
ORD03659,Rachel Elliott,Male,56,Tablet,Kolkata,Books,Night,Net Banking,2023-12-08,Friday,4318.76,257.39,Yes
ORD03660,Austin Johnson,Male,40,Laptop,Bangalore,Footwear,Morning,Debit Card,2025-05-25,Sunday,1072.36,341.82,Yes
ORD03661,Cory Sanchez,Female,35,Mobile,Pune,Clothing,Night,Debit Card,2025-01-27,Monday,18525.63,1141.0,Yes
ORD03662,Samantha Goodman,Female,31,Mobile,Chennai,Footwear,Morning,Credit Card,2024-12-23,Monday,6198.02,869.06,Yes
ORD03663,Alexander Adams,Male,42,Tablet,Mumbai,Electronics,Evening,Cash on Delivery,2024-03-16,Saturday,17552.48,7052.46,Yes
ORD03664,Larry Aguirre,Male,21,Laptop,Bangalore,Books,Evening,Net Banking,2025-06-09,Monday,4741.53,1338.5,No
ORD03665,Matthew Lynch,Female,56,Laptop,Mumbai,Books,Afternoon,UPI,2023-12-01,Friday,16705.04,3312.25,No
ORD03666,Nicholas Valentine,Male,51,Mobile,Bangalore,Electronics,Afternoon,Net Banking,2024-11-10,Sunday,3334.12,1184.68,Yes
ORD03667,Omar Carlson,Female,35,Mobile,Chennai,Footwear,Morning,Cash on Delivery,2024-07-15,Monday,7194.26,3178.93,No
ORD03668,Dana Coleman,Female,44,Tablet,Pune,Books,Morning,UPI,2024-10-28,Monday,18152.64,5741.44,Yes
ORD03669,Kayla Smith,Male,50,Mobile,Chennai,Home Decor,Evening,UPI,2024-07-14,Sunday,5605.13,1545.97,No
ORD03670,John Stark,Male,39,Mobile,Pune,Accessories,Evening,Cash on Delivery,2024-09-25,Wednesday,11310.93,3544.19,Yes
ORD03671,Nicholas Mora,Female,19,Tablet,Chennai,Clothing,Evening,UPI,2025-04-06,Sunday,8440.83,1525.4,Yes
ORD03672,Brittany Tucker,Female,19,Laptop,Pune,Home Decor,Evening,UPI,2023-12-31,Sunday,15785.16,5060.73,Yes
ORD03673,Alexis Turner,Female,39,Tablet,Chennai,Electronics,Morning,Cash on Delivery,2024-02-13,Tuesday,15254.33,1683.27,Yes
ORD03674,Edward Rodgers,Female,46,Laptop,Bangalore,Home Decor,Night,Net Banking,2024-05-30,Thursday,18708.55,3221.22,Yes
ORD03675,Tyler Jenkins,Female,36,Tablet,Delhi,Clothing,Afternoon,Cash on Delivery,2023-09-07,Thursday,9223.86,3995.65,Yes
ORD03676,Michael Mason,Female,56,Laptop,Chennai,Electronics,Morning,Net Banking,2023-12-31,Sunday,1711.42,305.08,No
ORD03677,Robert Lopez,Female,56,Laptop,Chennai,Footwear,Night,Net Banking,2024-04-08,Monday,17979.57,8358.89,Yes
ORD03678,John Bernard,Female,45,Mobile,Mumbai,Accessories,Evening,Net Banking,2025-02-12,Wednesday,13350.33,3602.73,Yes
ORD03679,Sara Reed,Female,41,Tablet,Mumbai,Footwear,Morning,Debit Card,2024-10-29,Tuesday,15642.2,3815.39,No
ORD03680,Rick Elliott,Male,42,Laptop,Delhi,Clothing,Afternoon,Net Banking,2024-10-25,Friday,3376.74,902.28,No
ORD03681,Kristin Fuller,Male,22,Laptop,Pune,Footwear,Morning,Debit Card,2025-01-28,Tuesday,5887.95,1609.74,Yes
ORD03682,Susan Pearson,Male,39,Laptop,Bangalore,Footwear,Afternoon,UPI,2023-09-30,Saturday,7387.25,2438.67,No
ORD03683,Tyrone King,Female,45,Mobile,Delhi,Home Decor,Afternoon,Debit Card,2023-10-01,Sunday,7773.73,3782.23,No
ORD03684,Dave Petersen,Female,44,Tablet,Delhi,Books,Evening,Credit Card,2024-06-29,Saturday,6379.68,2625.81,Yes
ORD03685,John Stark,Male,50,Laptop,Pune,Accessories,Morning,UPI,2024-09-18,Wednesday,4418.0,1162.56,No
ORD03686,Ryan Conway,Female,48,Tablet,Bangalore,Clothing,Morning,Cash on Delivery,2024-06-22,Saturday,9407.44,1450.45,No
ORD03687,Melissa Jenkins,Female,20,Tablet,Kolkata,Clothing,Morning,Net Banking,2024-03-07,Thursday,1202.91,371.81,No
ORD03688,David Romero,Male,23,Mobile,Bangalore,Footwear,Afternoon,Cash on Delivery,2025-05-13,Tuesday,2026.44,199.83,Yes
ORD03689,Randall Bryant,Male,20,Mobile,Hyderabad,Footwear,Morning,Credit Card,2025-07-07,Monday,12416.24,1681.61,Yes
ORD03690,Lorraine Williams,Male,54,Laptop,Mumbai,Home Decor,Morning,Debit Card,2024-11-25,Monday,18238.12,6375.32,Yes
ORD03691,Kelly Mcintosh,Female,51,Mobile,Kolkata,Electronics,Afternoon,Cash on Delivery,2024-03-11,Monday,6294.51,3012.97,No
ORD03692,Ryan Johnson,Male,44,Laptop,Hyderabad,Home Decor,Afternoon,UPI,2023-12-03,Sunday,17673.22,7280.89,Yes
ORD03693,Rebecca Moore,Male,37,Tablet,Kolkata,Electronics,Afternoon,UPI,2024-01-02,Tuesday,4133.78,1631.46,No
ORD03694,Jacqueline Meyer,Female,48,Laptop,Mumbai,Accessories,Night,UPI,2023-09-02,Saturday,5858.87,372.0,No
ORD03695,Janice Oconnell DVM,Male,28,Laptop,Chennai,Home Decor,Night,Debit Card,2024-12-27,Friday,9125.69,3679.51,No
ORD03696,Jason Oneal,Male,53,Laptop,Hyderabad,Footwear,Evening,Cash on Delivery,2025-06-19,Thursday,11546.33,2193.75,No
