Order ID,Customer Name,Gender,Age,Device used,City,Product Category,Purchase time,Payment mode,Order Date,Order Day,Amount spent by per user,Discount,Return item,Total Amount
ORD03260,Ashley Myers,Female,31,Mobile,Chennai,Accessories,Night,UPI,2023-11-25,Saturday,2870.5,640.07,Yes,2230.43
ORD03261,David Jordan,Male,27,Mobile,Hyderabad,Footwear,Morning,Net Banking,2024-04-18,Thursday,12347.24,2970.77,Yes,9376.47
ORD03262,Jean Johnson,Female,58,Tablet,Chennai,Electronics,Night,Net Banking,2024-06-19,Wednesday,8973.64,509.05,Yes,8464.59
ORD03263,Judy Andersen,Male,32,Tablet,Kolkata,Electronics,Afternoon,Debit Card,2024-01-01,Monday,19561.46,2209.67,Yes,17351.79
ORD03264,Randall Riley,Female,47,Mobile,Mumbai,Home Decor,Afternoon,Net Banking,2023-08-11,Friday,11871.88,3825.78,No,8046.0999999999985
ORD03265,Daniel Brown,Male,29,Laptop,Mumbai,Books,Night,UPI,2024-03-11,Monday,5533.69,1979.44,No,3554.2499999999995
ORD03266,Thomas Simmons,Male,58,Laptop,Pune,Accessories,Night,Cash on Delivery,2023-09-27,Wednesday,2702.83,1317.35,Yes,1385.48
ORD03267,Mr. Brian Powell,Male,37,Mobile,Mumbai,Electronics,Night,UPI,2025-03-15,Saturday,974.01,358.82,Yes,615.19
ORD03268,Mark Hays,Female,53,Laptop,Hyderabad,Electronics,Evening,UPI,2024-06-15,Saturday,14198.37,4504.07,Yes,9694.300000000001
ORD03269,Robert Wright,Female,28,Laptop,Chennai,Home Decor,Morning,Debit Card,2023-09-25,Monday,18484.74,5724.86,Yes,12759.880000000001
ORD03270,Erik Norton,Male,35,Laptop,Mumbai,Home Decor,Afternoon,Credit Card,2024-06-23,Sunday,8542.9,3834.45,No,4708.45
ORD03271,Colleen Morgan,Female,19,Mobile,Mumbai,Clothing,Evening,Cash on Delivery,2025-04-01,Tuesday,6290.66,1829.54,Yes,4461.12
ORD03272,Stephen Logan MD,Male,57,Laptop,Bangalore,Accessories,Night,Net Banking,2024-10-09,Wednesday,15506.46,5809.77,Yes,9696.689999999999
ORD03273,Tristan Sellers,Female,49,Tablet,Bangalore,Footwear,Morning,Cash on Delivery,2025-04-25,Friday,19252.57,8033.24,No,11219.33
ORD03274,Breanna Walker,Female,35,Tablet,Delhi,Electronics,Morning,Net Banking,2023-12-06,Wednesday,13670.54,6759.23,No,6911.310000000001
ORD03275,Brian Johnson,Male,31,Tablet,Chennai,Home Decor,Afternoon,UPI,2024-03-15,Friday,8162.43,2806.42,No,5356.01
ORD03276,Kimberly Hahn,Male,24,Mobile,Bangalore,Books,Evening,Debit Card,2024-04-23,Tuesday,4503.08,287.22,Yes,4215.86
ORD03277,Bruce Roberts,Male,41,Laptop,Mumbai,Electronics,Afternoon,Cash on Delivery,2025-06-04,Wednesday,19298.14,6420.98,Yes,12877.16
ORD03278,Danielle Ferguson,Female,32,Mobile,Pune,Electronics,Morning,Net Banking,2024-02-21,Wednesday,13817.56,3934.77,Yes,9882.789999999999
ORD03279,Lori Bailey,Male,28,Tablet,Hyderabad,Clothing,Night,UPI,2024-04-29,Monday,15368.69,2778.25,No,12590.44
ORD03280,Hector Cantu,Male,29,Mobile,Hyderabad,Clothing,Morning,Credit Card,2024-09-20,Friday,12535.06,5392.95,No,7142.11
ORD03281,Andrew Kim,Male,52,Laptop,Bangalore,Accessories,Morning,Net Banking,2023-12-26,Tuesday,13796.63,1684.22,No,12112.41
ORD03282,Kayla Hall,Male,58,Laptop,Bangalore,Electronics,Afternoon,Cash on Delivery,2024-07-17,Wednesday,14761.69,2911.85,No,11849.84
ORD03283,Travis Morgan,Male,19,Mobile,Bangalore,Electronics,Morning,Cash on Delivery,2023-09-02,Saturday,2739.06,511.13,No,2227.93
ORD03284,Robert Hansen,Male,26,Laptop,Mumbai,Clothing,Morning,Credit Card,2023-12-26,Tuesday,4591.18,251.74,No,4339.4400000000005
ORD03285,Timothy Smith,Male,26,Mobile,Bangalore,Electronics,Afternoon,Cash on Delivery,2025-01-11,Saturday,5002.82,1838.16,Yes,3164.66
ORD03286,Kevin Brown,Female,27,Tablet,Bangalore,Clothing,Night,UPI,2024-02-07,Wednesday,16234.13,5007.29,No,11226.84
ORD03287,Danielle Swanson,Male,53,Mobile,Pune,Books,Morning,Net Banking,2024-10-02,Wednesday,14334.55,2143.03,No,12191.519999999999
ORD03288,Raymond Duncan,Female,57,Laptop,Pune,Books,Night,UPI,2025-06-27,Friday,680.37,97.19,Yes,583.1800000000001
ORD03289,Jessica Gardner,Female,41,Laptop,Bangalore,Electronics,Morning,Net Banking,2025-05-10,Saturday,2442.01,551.73,No,1890.2800000000002
ORD03290,Gordon Rivas,Male,19,Tablet,Chennai,Footwear,Evening,UPI,2024-05-03,Friday,11270.22,1069.92,Yes,10200.3
ORD03291,Lucas Anderson,Female,44,Laptop,Mumbai,Books,Night,Debit Card,2024-07-11,Thursday,10556.62,3313.27,No,7243.35
ORD03292,Richard Haas,Male,25,Laptop,Delhi,Footwear,Morning,Cash on Delivery,2024-08-25,Sunday,19304.31,4509.01,No,14795.300000000001
ORD03293,Mary Houston,Male,30,Mobile,Bangalore,Clothing,Evening,UPI,2025-06-20,Friday,3616.05,578.73,Yes,3037.32
ORD03294,Deborah Arnold,Male,60,Tablet,Delhi,Footwear,Afternoon,Net Banking,2024-02-07,Wednesday,13134.47,4415.58,Yes,8718.89
ORD03295,Wayne Hart,Female,35,Tablet,Delhi,Accessories,Evening,Net Banking,2023-12-23,Saturday,19903.64,2556.83,No,17346.809999999998
ORD03296,Lisa Rocha,Male,56,Laptop,Delhi,Electronics,Morning,Credit Card,2024-10-30,Wednesday,18335.39,7321.91,No,11013.48
ORD03297,Brian Franco,Female,50,Tablet,Hyderabad,Clothing,Night,Net Banking,2025-02-09,Sunday,14230.42,4247.4,Yes,9983.02
ORD03298,Duane Clark,Female,20,Mobile,Delhi,Home Decor,Evening,Cash on Delivery,2025-03-27,Thursday,11957.44,5813.9,Yes,6143.540000000001
ORD03299,Daniel Clark,Female,40,Tablet,Pune,Books,Morning,Cash on Delivery,2024-01-15,Monday,9682.31,4129.96,No,5552.349999999999
ORD03300,Jack Jones,Male,37,Mobile,Mumbai,Books,Afternoon,UPI,2025-02-22,Saturday,19166.93,3791.5,No,15375.43
ORD03301,Donna Hill,Female,56,Mobile,Delhi,Footwear,Evening,Cash on Delivery,2025-04-10,Thursday,8431.92,1640.25,No,6791.67
ORD03302,Sara Humphrey,Male,24,Tablet,Mumbai,Home Decor,Afternoon,Credit Card,2025-07-13,Sunday,14318.5,5603.81,No,8714.689999999999
ORD03303,Theresa Freeman,Female,27,Laptop,Pune,Footwear,Evening,Credit Card,2025-05-09,Friday,2211.38,497.73,No,1713.65
ORD03304,Jessica Ortega,Female,20,Mobile,Bangalore,Accessories,Afternoon,Debit Card,2024-10-24,Thursday,2767.57,393.82,No,2373.75
ORD03305,Michael Myers,Female,21,Mobile,Chennai,Clothing,Evening,Net Banking,2024-08-28,Wednesday,8936.15,3456.06,Yes,5480.09
ORD03306,Laurie Hickman,Male,18,Tablet,Hyderabad,Footwear,Night,Credit Card,2025-05-22,Thursday,14939.23,5773.5,No,9165.73
ORD03307,James Brown,Male,47,Mobile,Kolkata,Footwear,Night,Credit Card,2024-08-03,Saturday,18291.12,7962.77,Yes,10328.349999999999
ORD03308,Louis Malone,Male,51,Tablet,Hyderabad,Accessories,Evening,Debit Card,2024-03-02,Saturday,10510.6,3996.62,No,6513.9800000000005
ORD03309,Sara Allen,Male,52,Laptop,Pune,Clothing,Night,Net Banking,2023-08-17,Thursday,14085.19,1028.46,Yes,13056.73
ORD03310,Jonathan Brock,Male,48,Mobile,Hyderabad,Books,Evening,Cash on Delivery,2024-02-28,Wednesday,11856.65,3856.66,No,7999.99
ORD03311,Charles Holder,Female,38,Laptop,Kolkata,Accessories,Evening,UPI,2024-08-14,Wednesday,5903.52,2553.27,Yes,3350.2500000000005
ORD03312,David Potter,Female,43,Tablet,Pune,Clothing,Night,Debit Card,2024-07-25,Thursday,8019.23,3183.9,No,4835.33
ORD03313,Becky Potts,Female,59,Mobile,Bangalore,Home Decor,Evening,Cash on Delivery,2023-09-10,Sunday,2627.94,593.78,No,2034.16
ORD03314,Michael Scott,Male,39,Tablet,Kolkata,Books,Afternoon,Cash on Delivery,2023-09-12,Tuesday,10556.63,5063.62,Yes,5493.009999999999
ORD03315,Erika Weaver,Female,56,Tablet,Pune,Books,Night,UPI,2024-09-22,Sunday,10372.49,1985.31,Yes,8387.18
ORD03316,Brian Yang,Female,39,Laptop,Kolkata,Books,Morning,Net Banking,2024-05-23,Thursday,9800.55,1854.69,Yes,7945.859999999999
ORD03317,Stephen Fowler,Female,20,Laptop,Pune,Accessories,Afternoon,Credit Card,2024-04-04,Thursday,19923.53,6843.13,Yes,13080.399999999998
ORD03318,Rachel Smith,Female,47,Laptop,Delhi,Accessories,Afternoon,UPI,2025-03-03,Monday,13322.98,4514.67,Yes,8808.31
ORD03319,Harold Ford,Female,50,Tablet,Mumbai,Home Decor,Afternoon,Debit Card,2024-04-19,Friday,4219.57,1569.57,No,2650.0
ORD03320,Alex Dominguez,Female,18,Mobile,Mumbai,Home Decor,Evening,Debit Card,2024-03-19,Tuesday,19101.74,3817.75,Yes,15283.990000000002
ORD03321,Natasha Higgins,Male,32,Mobile,Pune,Clothing,Night,UPI,2024-01-05,Friday,4313.57,1105.87,No,3207.7
ORD03322,Lori Potter,Female,25,Laptop,Chennai,Home Decor,Afternoon,UPI,2024-12-27,Friday,12087.59,896.1,Yes,11191.49
ORD03323,Benjamin Wood,Male,33,Laptop,Hyderabad,Home Decor,Morning,UPI,2024-11-13,Wednesday,8765.68,2853.83,Yes,5911.85
ORD03324,Morgan Kim,Male,40,Laptop,Bangalore,Footwear,Night,Credit Card,2024-09-13,Friday,18308.32,2141.31,Yes,16167.01
ORD03325,Elizabeth Baker,Female,25,Laptop,Bangalore,Electronics,Afternoon,Net Banking,2024-11-04,Monday,19500.31,3304.54,No,16195.77
ORD03326,Adam Phillips,Female,48,Laptop,Delhi,Clothing,Morning,Cash on Delivery,2023-12-20,Wednesday,11492.51,5369.61,Yes,6122.900000000001
ORD03327,Laurie Watkins DDS,Male,48,Tablet,Kolkata,Electronics,Night,UPI,2025-04-11,Friday,1078.44,410.59,Yes,667.8500000000001
ORD03328,Teresa Thomas,Male,28,Mobile,Chennai,Accessories,Afternoon,Credit Card,2023-12-11,Monday,7611.22,1394.51,No,6216.71
ORD03329,Micheal Simon,Female,33,Tablet,Delhi,Footwear,Evening,UPI,2024-08-14,Wednesday,6814.92,3222.16,No,3592.76
ORD03330,Nicholas Mclaughlin,Male,26,Laptop,Mumbai,Accessories,Evening,Net Banking,2025-01-04,Saturday,629.03,172.54,No,456.49
ORD03331,Jessica Cruz,Male,32,Tablet,Mumbai,Home Decor,Night,Debit Card,2024-06-21,Friday,11742.89,3760.93,No,7981.959999999999
ORD03332,Tammy Rivera,Female,20,Mobile,Chennai,Clothing,Afternoon,Net Banking,2025-04-04,Friday,11528.52,4316.19,Yes,7212.330000000001
ORD03333,James Waters,Female,54,Mobile,Mumbai,Accessories,Afternoon,Debit Card,2024-10-18,Friday,1710.34,427.34,No,1283.0
ORD03334,Elaine Jones,Male,43,Mobile,Hyderabad,Books,Morning,Net Banking,2024-04-14,Sunday,13044.64,6029.28,Yes,7015.36
ORD03335,Brian Warren DDS,Male,39,Tablet,Delhi,Clothing,Morning,Credit Card,2023-12-20,Wednesday,4540.52,1960.39,No,2580.13
ORD03336,Adrian Winters,Female,57,Mobile,Hyderabad,Home Decor,Night,Debit Card,2024-09-16,Monday,18291.11,4062.03,Yes,14229.08
ORD03337,Catherine Green,Male,33,Tablet,Pune,Clothing,Morning,Cash on Delivery,2025-03-20,Thursday,3572.25,1657.31,Yes,1914.94
ORD03338,Bridget Ruiz,Male,18,Laptop,Mumbai,Electronics,Night,Credit Card,2024-03-27,Wednesday,3612.5,1675.62,Yes,1936.88
ORD03339,Melissa Yoder,Male,53,Mobile,Mumbai,Books,Afternoon,Net Banking,2025-04-29,Tuesday,9167.19,1612.3,No,7554.89
ORD03340,Gregory Reed,Male,38,Laptop,Chennai,Books,Evening,Net Banking,2023-09-25,Monday,14839.09,4317.46,No,10521.630000000001
ORD03341,Tony Diaz,Male,53,Mobile,Delhi,Home Decor,Afternoon,Debit Card,2024-04-08,Monday,3596.2,1248.26,Yes,2347.9399999999996
ORD03342,Michael Miller,Male,28,Laptop,Chennai,Books,Morning,UPI,2025-05-09,Friday,5544.38,2032.9,No,3511.48
ORD03343,James Carter,Female,26,Tablet,Bangalore,Home Decor,Night,Credit Card,2023-11-20,Monday,16970.53,4032.71,Yes,12937.82
ORD03344,Jose Jones,Female,34,Laptop,Mumbai,Accessories,Evening,UPI,2025-01-10,Friday,3949.24,1016.79,No,2932.45
ORD03345,Kevin Turner,Female,34,Laptop,Hyderabad,Books,Evening,Credit Card,2024-06-26,Wednesday,9109.62,3777.84,No,5331.780000000001
ORD03346,Ashley Wiggins,Female,38,Laptop,Hyderabad,Home Decor,Morning,Net Banking,2023-09-30,Saturday,2185.01,998.98,No,1186.0300000000002
ORD03347,Angela Vang,Male,52,Laptop,Mumbai,Home Decor,Morning,Cash on Delivery,2024-06-02,Sunday,3158.45,1290.2,Yes,1868.2499999999998
ORD03348,Melissa Smith,Female,22,Tablet,Kolkata,Home Decor,Evening,Credit Card,2023-11-24,Friday,9032.16,456.93,Yes,8575.23
ORD03349,Travis Rivera,Female,22,Tablet,Chennai,Home Decor,Morning,UPI,2025-05-23,Friday,8050.25,3000.78,Yes,5049.469999999999
ORD03350,Destiny Matthews,Male,22,Tablet,Pune,Accessories,Night,Net Banking,2024-01-08,Monday,6459.48,1694.82,No,4764.66
ORD03351,Glenn Ibarra,Male,27,Laptop,Chennai,Books,Afternoon,Credit Card,2024-10-11,Friday,17662.29,6931.32,No,10730.970000000001
ORD03352,Matthew Mueller,Male,53,Tablet,Bangalore,Clothing,Evening,UPI,2024-06-15,Saturday,2122.51,487.14,Yes,1635.3700000000003
ORD03353,Suzanne Walker,Male,54,Tablet,Delhi,Books,Evening,Cash on Delivery,2023-12-04,Monday,884.55,219.37,Yes,665.18
ORD03354,Pamela Wagner,Female,18,Tablet,Chennai,Accessories,Night,Net Banking,2025-03-27,Thursday,17508.34,1685.13,Yes,15823.21
ORD03355,Robin Williams,Male,48,Laptop,Kolkata,Electronics,Morning,Net Banking,2023-12-16,Saturday,16626.7,1266.9,Yes,15359.800000000001
ORD03356,Dale Chen,Male,45,Tablet,Chennai,Footwear,Night,Cash on Delivery,2023-10-15,Sunday,7896.49,2880.04,No,5016.45
ORD03357,Shawn Estrada,Female,23,Tablet,Delhi,Footwear,Morning,Credit Card,2023-09-08,Friday,1182.26,499.98,Yes,682.28
ORD03358,Thomas Perez,Male,48,Mobile,Pune,Electronics,Night,Cash on Delivery,2024-01-25,Thursday,14869.73,931.36,Yes,13938.369999999999
ORD03359,Brandon Bailey,Male,41,Mobile,Mumbai,Footwear,Evening,Cash on Delivery,2024-08-29,Thursday,9734.33,3492.04,Yes,6242.29
ORD03360,Danielle Trevino,Male,20,Mobile,Delhi,Accessories,Afternoon,Cash on Delivery,2024-06-15,Saturday,18073.79,4731.73,No,13342.060000000001
ORD03361,Amanda Miller,Female,59,Laptop,Kolkata,Accessories,Evening,Debit Card,2024-02-02,Friday,17429.04,4183.27,No,13245.77
ORD03362,Richard Schneider,Female,34,Mobile,Bangalore,Clothing,Night,Cash on Delivery,2023-12-07,Thursday,15389.26,2555.57,Yes,12833.69
ORD03363,Ernest Graves,Male,36,Mobile,Hyderabad,Footwear,Morning,UPI,2024-03-24,Sunday,15681.93,2274.43,No,13407.5
ORD03364,Mrs. Jeanette Gibson,Male,41,Mobile,Mumbai,Clothing,Night,Cash on Delivery,2023-10-03,Tuesday,15463.33,6815.91,No,8647.42
ORD03365,Christina Schmidt,Female,54,Tablet,Chennai,Home Decor,Night,Cash on Delivery,2025-05-22,Thursday,2746.64,972.93,No,1773.71
ORD03366,Darlene Holt,Male,51,Laptop,Bangalore,Home Decor,Morning,Net Banking,2025-07-15,Tuesday,6372.98,2203.68,No,4169.299999999999
ORD03367,Kimberly Williams,Female,57,Tablet,Hyderabad,Books,Morning,UPI,2025-04-29,Tuesday,5820.97,1894.86,Yes,3926.1100000000006
ORD03368,Robert Coleman,Male,39,Tablet,Hyderabad,Clothing,Evening,Credit Card,2023-10-23,Monday,13639.89,3408.53,No,10231.359999999999
ORD03369,Victoria Lucero,Female,19,Tablet,Chennai,Books,Night,Debit Card,2025-01-24,Friday,4061.82,886.49,Yes,3175.33
ORD03370,Joseph Wolf,Female,27,Laptop,Kolkata,Books,Morning,Credit Card,2024-05-02,Thursday,18076.56,1640.23,Yes,16436.33
ORD03371,Joel Hudson,Female,22,Tablet,Bangalore,Home Decor,Night,Cash on Delivery,2023-08-19,Saturday,12388.92,4345.29,No,8043.63
ORD03372,John Nguyen,Male,28,Mobile,Mumbai,Footwear,Night,Credit Card,2024-02-25,Sunday,10251.56,1479.71,No,8771.849999999999
ORD03373,Kelli Farmer,Male,59,Laptop,Kolkata,Books,Morning,Credit Card,2024-05-08,Wednesday,17752.62,2068.33,No,15684.289999999999
ORD03374,Mary Randolph,Female,27,Laptop,Chennai,Home Decor,Afternoon,Credit Card,2025-03-29,Saturday,7031.46,1401.7,Yes,5629.76
ORD03375,Thomas Keller,Female,53,Mobile,Kolkata,Books,Afternoon,Credit Card,2025-04-06,Sunday,17150.37,7065.34,No,10085.029999999999
ORD03376,William Anderson,Female,56,Tablet,Chennai,Footwear,Night,UPI,2024-06-05,Wednesday,8038.63,1467.93,Yes,6570.7
ORD03377,John Ryan,Female,24,Laptop,Kolkata,Books,Evening,Net Banking,2024-07-17,Wednesday,19740.0,8800.3,Yes,10939.7
ORD03378,Stephanie Adams,Female,45,Mobile,Hyderabad,Clothing,Night,UPI,2024-10-22,Tuesday,10939.04,4527.7,No,6411.340000000001
ORD03379,Kenneth Horne,Male,57,Mobile,Hyderabad,Home Decor,Night,Cash on Delivery,2024-06-15,Saturday,18429.92,5221.41,No,13208.509999999998
ORD03380,James Nelson,Female,48,Laptop,Bangalore,Footwear,Evening,Cash on Delivery,2024-05-09,Thursday,5530.66,1401.27,No,4129.389999999999
ORD03381,Timothy Miller,Male,33,Laptop,Delhi,Electronics,Afternoon,Cash on Delivery,2025-03-08,Saturday,19826.93,9768.22,No,10058.710000000001
ORD03382,Christian Ramos,Male,39,Tablet,Hyderabad,Clothing,Night,UPI,2023-11-28,Tuesday,13438.02,1058.93,Yes,12379.09
ORD03383,Kimberly Woods,Female,42,Mobile,Chennai,Books,Morning,Credit Card,2024-09-12,Thursday,3487.23,611.87,No,2875.36
ORD03384,Jack Porter,Female,48,Tablet,Mumbai,Home Decor,Evening,Net Banking,2023-08-25,Friday,2817.15,1265.43,No,1551.72
ORD03385,Karl Dunn,Female,53,Laptop,Mumbai,Accessories,Afternoon,Debit Card,2024-10-02,Wednesday,17422.32,1358.0,No,16064.32
ORD03386,Brian Perez,Male,60,Laptop,Bangalore,Books,Evening,Cash on Delivery,2024-03-22,Friday,1089.99,209.53,Yes,880.46
ORD03387,Edwin Pierce,Male,42,Mobile,Mumbai,Accessories,Afternoon,Net Banking,2024-11-18,Monday,12895.48,2382.81,Yes,10512.67
ORD03388,David Sims,Male,31,Laptop,Kolkata,Clothing,Night,Credit Card,2025-01-20,Monday,10969.47,3686.65,Yes,7282.82
ORD03389,Dominic Sampson,Female,37,Laptop,Pune,Footwear,Night,Debit Card,2025-03-07,Friday,17300.76,7091.76,Yes,10208.999999999998
ORD03390,John Oliver,Male,58,Mobile,Mumbai,Books,Morning,Net Banking,2023-11-16,Thursday,11118.35,1486.56,No,9631.79
ORD03391,Michael Wang,Male,43,Laptop,Delhi,Footwear,Evening,UPI,2024-10-06,Sunday,12640.37,3536.72,No,9103.650000000001
ORD03392,Jessica Johnson,Female,32,Laptop,Hyderabad,Footwear,Evening,Credit Card,2023-11-07,Tuesday,10696.26,673.06,Yes,10023.2
ORD03393,Ashley Patterson,Female,26,Mobile,Mumbai,Accessories,Night,Net Banking,2025-02-10,Monday,11887.99,5469.66,No,6418.33
ORD03394,Noah Morrow,Female,42,Tablet,Kolkata,Books,Evening,Debit Card,2024-06-26,Wednesday,10968.71,4944.17,No,6024.539999999999
ORD03395,Lindsay Dawson,Female,20,Laptop,Mumbai,Electronics,Afternoon,Credit Card,2023-09-12,Tuesday,13562.05,5802.94,Yes,7759.11
ORD03396,Mr. Steve Johnson,Female,23,Tablet,Pune,Clothing,Afternoon,Debit Card,2025-03-04,Tuesday,18400.3,2642.16,No,15758.14
ORD03397,Raymond White,Female,51,Laptop,Bangalore,Clothing,Night,Net Banking,2023-09-10,Sunday,11130.23,1238.6,No,9891.63
ORD03398,Catherine Jennings,Male,48,Mobile,Chennai,Home Decor,Night,Credit Card,2025-01-18,Saturday,14586.32,1710.89,No,12875.43
ORD03399,Abigail Mcintyre,Female,53,Mobile,Pune,Footwear,Night,Credit Card,2024-07-30,Tuesday,19153.47,1020.19,Yes,18133.280000000002
ORD03400,Gregory Schmidt,Male,32,Laptop,Kolkata,Accessories,Evening,UPI,2025-04-21,Monday,9866.6,2012.35,No,7854.25
ORD03401,Matthew Smith,Male,30,Tablet,Mumbai,Home Decor,Night,Credit Card,2023-12-09,Saturday,1590.73,316.18,No,1274.55
ORD03402,Brittany Miller,Female,55,Laptop,Mumbai,Electronics,Afternoon,Net Banking,2025-02-05,Wednesday,4802.21,1614.56,Yes,3187.65
ORD03403,Jared James,Male,53,Laptop,Pune,Home Decor,Morning,UPI,2024-08-24,Saturday,14329.12,5801.81,Yes,8527.310000000001
ORD03404,Katrina Johnston,Male,39,Laptop,Bangalore,Footwear,Night,Cash on Delivery,2025-03-28,Friday,12270.81,4974.42,Yes,7296.389999999999
ORD03405,Daniel Fisher,Female,47,Tablet,Delhi,Footwear,Morning,Credit Card,2023-11-28,Tuesday,8603.6,4189.78,Yes,4413.820000000001
ORD03406,Jessica Crawford,Female,55,Laptop,Kolkata,Footwear,Night,Net Banking,2025-03-31,Monday,5040.51,1138.84,No,3901.67
ORD03407,Mary Mckay,Female,56,Mobile,Bangalore,Footwear,Evening,Net Banking,2024-08-21,Wednesday,10239.49,1563.76,Yes,8675.73
ORD03408,Michael Anderson,Male,57,Mobile,Kolkata,Clothing,Evening,Cash on Delivery,2024-12-29,Sunday,12244.61,2553.15,No,9691.460000000001
ORD03409,Ronnie Graves,Female,19,Mobile,Kolkata,Home Decor,Afternoon,Debit Card,2025-03-05,Wednesday,13709.11,2300.34,No,11408.77
ORD03410,Crystal Owens,Female,28,Laptop,Bangalore,Electronics,Night,Net Banking,2025-03-31,Monday,968.57,290.4,No,678.1700000000001
ORD03411,Cynthia Obrien,Male,21,Mobile,Mumbai,Accessories,Morning,Debit Card,2024-11-02,Saturday,17259.37,2765.34,Yes,14494.029999999999
ORD03412,Phillip Winters,Male,33,Tablet,Chennai,Home Decor,Morning,Net Banking,2025-04-13,Sunday,3303.72,497.97,No,2805.75
ORD03413,Jill Gibson,Female,53,Tablet,Delhi,Footwear,Morning,Credit Card,2025-01-10,Friday,11046.34,636.37,Yes,10409.97
ORD03414,Jose Gray,Female,31,Mobile,Hyderabad,Footwear,Afternoon,UPI,2024-12-20,Friday,8372.15,498.39,No,7873.759999999999
ORD03415,Alexandria Porter,Female,28,Tablet,Pune,Home Decor,Morning,UPI,2023-11-17,Friday,18557.04,3982.65,No,14574.390000000001
ORD03416,Laura Pitts,Female,47,Tablet,Chennai,Accessories,Evening,UPI,2024-09-15,Sunday,19233.93,3909.91,No,15324.02
ORD03417,Tina Williams,Female,41,Mobile,Bangalore,Footwear,Afternoon,Net Banking,2024-11-09,Saturday,3113.07,1150.38,Yes,1962.69
ORD03418,Beth Noble,Female,25,Laptop,Chennai,Footwear,Evening,Credit Card,2024-01-01,Monday,11403.44,3773.62,Yes,7629.820000000001
ORD03419,Samuel Johnson,Female,26,Tablet,Pune,Accessories,Evening,Debit Card,2025-03-09,Sunday,16275.6,1265.69,No,15009.91
ORD03420,Jason Morgan,Male,22,Laptop,Kolkata,Footwear,Morning,Credit Card,2025-04-18,Friday,12400.04,4580.51,Yes,7819.530000000001
ORD03421,Rebecca Ryan,Female,41,Laptop,Bangalore,Accessories,Evening,UPI,2023-12-21,Thursday,3404.29,1401.63,Yes,2002.6599999999999
ORD03422,Victor Chavez,Male,48,Tablet,Hyderabad,Books,Evening,Net Banking,2025-06-03,Tuesday,4448.38,1249.11,Yes,3199.2700000000004
ORD03423,Sydney Jacobs,Female,21,Mobile,Pune,Accessories,Evening,Debit Card,2024-04-15,Monday,3859.91,1820.86,Yes,2039.05
ORD03424,Michael Rowe,Female,36,Mobile,Kolkata,Accessories,Afternoon,Cash on Delivery,2024-02-12,Monday,4405.36,1752.48,Yes,2652.8799999999997
ORD03425,Andrea Moody,Female,59,Mobile,Chennai,Footwear,Morning,Debit Card,2025-04-19,Saturday,16045.73,1441.65,Yes,14604.08
ORD03426,Kristen Spencer,Female,60,Mobile,Bangalore,Home Decor,Evening,Cash on Delivery,2025-05-11,Sunday,11579.57,4265.11,No,7314.46
ORD03427,Nicholas Gomez,Female,56,Laptop,Delhi,Clothing,Afternoon,Debit Card,2025-01-31,Friday,6835.89,1592.67,Yes,5243.22
ORD03428,Michael Anderson,Male,25,Mobile,Pune,Footwear,Afternoon,UPI,2024-06-15,Saturday,16120.37,5956.86,No,10163.510000000002
ORD03429,Brittany Beck,Male,30,Mobile,Chennai,Accessories,Night,Debit Card,2025-01-07,Tuesday,17903.63,4339.55,No,13564.080000000002
ORD03430,Sally West,Male,29,Laptop,Mumbai,Footwear,Afternoon,Credit Card,2025-05-28,Wednesday,15476.06,1823.57,Yes,13652.49
ORD03431,Donna Garcia MD,Male,31,Tablet,Delhi,Clothing,Morning,Credit Card,2023-11-12,Sunday,6154.98,2687.78,Yes,3467.1999999999994
ORD03432,Harold Duncan,Male,57,Tablet,Chennai,Electronics,Morning,Cash on Delivery,2025-05-03,Saturday,7907.0,1861.91,No,6045.09
ORD03433,Ms. Donna Rangel,Male,30,Mobile,Pune,Books,Morning,Cash on Delivery,2025-01-27,Monday,17442.76,1155.5,Yes,16287.259999999998
ORD03434,Dennis Taylor,Male,60,Mobile,Mumbai,Footwear,Night,Cash on Delivery,2024-02-03,Saturday,14677.67,5332.19,Yes,9345.48
ORD03435,Zachary Tran,Female,27,Mobile,Pune,Home Decor,Night,Net Banking,2025-01-25,Saturday,1549.77,286.98,Yes,1262.79
ORD03436,Jermaine Foster Jr.,Female,23,Mobile,Pune,Accessories,Afternoon,Cash on Delivery,2025-03-03,Monday,18087.3,1655.15,Yes,16432.149999999998
ORD03437,Cynthia Lloyd,Female,36,Mobile,Bangalore,Electronics,Morning,Debit Card,2024-11-30,Saturday,14582.45,5858.86,Yes,8723.59
ORD03438,Peter Thompson,Male,35,Laptop,Chennai,Footwear,Night,Credit Card,2023-08-21,Monday,19183.92,1620.58,No,17563.339999999997
ORD03439,Lisa Jones,Female,40,Mobile,Pune,Accessories,Night,Net Banking,2023-11-25,Saturday,7261.67,2661.48,No,4600.1900000000005
ORD03440,Jesus Aguilar,Female,27,Mobile,Delhi,Home Decor,Afternoon,Credit Card,2024-01-12,Friday,8190.29,3487.93,No,4702.360000000001
ORD03441,Dan Luna,Male,23,Tablet,Pune,Accessories,Morning,UPI,2023-08-04,Friday,15525.59,5597.16,No,9928.43
ORD03442,Christian Williams,Male,30,Tablet,Chennai,Home Decor,Afternoon,Credit Card,2025-07-12,Saturday,8778.25,3874.2,Yes,4904.05
